title,link,media_type,post_date,parenthetical
Buffy the Vampire Slayer,http://hujhax.livejournal.com/281958.html#btvs,TV,2007-01-19T20:01:00Z,"Season 7, Disc 2"
Battlestar Galactica,http://hujhax.livejournal.com/280808.html#bsg,TV,2007-01-12T16:39:00Z,"Season 2.5, Disc 2"
Emotional Intelligence,http://hujhax.livejournal.com/280808.html#ei,book,2007-01-12T16:39:00Z,
Clerks 2,http://hujhax.livejournal.com/279274.html#c2,movie,2007-01-05T16:33:00Z,
Battlestar Galactica,http://hujhax.livejournal.com/279274.html#bsg,TV,2007-01-05T16:33:00Z,"Season 2.5, Disc 1"
LOST,http://hujhax.livejournal.com/279274.html#l,TV,2007-01-05T16:33:00Z,"Season 2, Disc 7"
Buffy the Vampire Slayer,http://hujhax.livejournal.com/279274.html#btvs,TV,2007-01-05T16:33:00Z,"Season 7, Disc 1"
24-Hour Comics,http://hujhax.livejournal.com/279274.html#24hc,book,2007-01-05T16:33:00Z,
Die Hard,http://www.livejournal.com/users/hujhax/276374.html#dh,movie,2006-12-29T16:19:00Z,Mr Sinus
Boston Legal,http://www.livejournal.com/users/hujhax/276374.html#bl,TV,2006-12-29T16:19:00Z,"Season 1, Disc 1"
Slings and Arrows,http://www.livejournal.com/users/hujhax/276374.html#sa,TV,2006-12-29T16:19:00Z,"Season 2, Disc 2, spoilers"
What We Believe But Cannot Prove,http://www.livejournal.com/users/hujhax/276374.html#wwb,book,2006-12-29T16:19:00Z,
Rising Stars,http://www.livejournal.com/users/hujhax/276374.html#rs,book,2006-12-29T16:19:00Z,"TPB #2, tiny, vague quasi-spoilers"
The Notorious Bettie Page,http://hujhax.livejournal.com/273845.html#nbp,movie,2006-12-22T22:20:00Z,
Buffy the Vampire Slayer,http://hujhax.livejournal.com/273845.html#btvs,TV,2006-12-22T22:20:00Z,"Season 6, Disc 6, spoilers"
LOST,http://hujhax.livejournal.com/273845.html#l,TV,2006-12-22T22:20:00Z,"Season 2, Disc 6, spoilers"
The Corrections,http://hujhax.livejournal.com/273845.html#tc,book,2006-12-22T22:20:00Z,audiobook
Rising Stars TPB#1,http://hujhax.livejournal.com/273845.html#rs,book,2006-12-22T22:20:00Z,
Beyond Fear,http://hujhax.livejournal.com/273845.html#bf,book,2006-12-22T22:20:00Z,
An Evening with Kevin Smith 2:  Evening Harder,https://hujhax.livejournal.com/272696.html,movie,2006-12-15T17:03:00Z,Disc 1
Harvey,https://hujhax.livejournal.com/272696.html,movie,2006-12-15T17:03:00Z,
Slings & Arrows,https://hujhax.livejournal.com/272696.html,TV,2006-12-15T17:03:00Z,"Season 2, Disc 1"
Buffy the Vampire Slayer,https://hujhax.livejournal.com/272696.html,TV,2006-12-15T17:03:00Z,"Season 5, Disc 5"
What They Don't Teach You at Film School,http://www.amazon.com/What-They-Dont-Teach-School/dp/0786884770/,book,2006-12-15T17:03:00Z,
LOST,https://hujhax.livejournal.com/271784.html,TV,2006-12-08T19:27:00Z,"Season 2, Disc 5"
Veronica Mars,https://hujhax.livejournal.com/271784.html,TV,2006-12-08T19:27:00Z,"Season 2, Disc 6"
Dressing the Man,http://www.amazon.com/Dressing-Man-Mastering-Permanent-Fashion/dp/0060191449,book,2006-12-08T19:27:00Z,
Buffy the Vampire Slayer,https://hujhax.livejournal.com/269802.html,TV,2006-12-01T21:26:00Z,"Season 6, Disc 4"
A Bit of Fry & Laurie,https://hujhax.livejournal.com/269802.html,TV,2006-12-01T21:26:00Z,"Season 1, Disc 1"
Mon Oncle,https://hujhax.livejournal.com/266566.html,movie,2006-11-24T15:30:00Z,
Buffy the Vampire Slayer,https://hujhax.livejournal.com/266566.html,TV,2006-11-24T15:30:00Z,"Season 6, Disc 3"
Veronica Mars,https://hujhax.livejournal.com/266566.html,TV,2006-11-24T15:30:00Z,"Season 2, Disc 5"
Buffy the Vampire Slayer,https://hujhax.livejournal.com/263887.html,TV,2006-11-17T18:58:00Z,
LOST,https://hujhax.livejournal.com/263887.html,TV,2006-11-17T18:58:00Z,
The Death & Life of Great American Cities,https://hujhax.livejournal.com/263887.html,book,2006-11-17T18:58:00Z,
Snakes on a Plane,https://hujhax.livejournal.com/261782.html,movie,2006-11-10T19:41:00Z,Mr Sinus
The Philadelphia Story,https://hujhax.livejournal.com/261782.html,movie,2006-11-10T19:41:00Z,
Hair High,https://hujhax.livejournal.com/261782.html,movie,2006-11-10T19:41:00Z,
Buffy the Vampire Slayer,https://hujhax.livejournal.com/261782.html,TV,2006-11-10T19:41:00Z,"Season 6, Disc 1"
Slings and Arrows,https://hujhax.livejournal.com/261782.html,TV,2006-11-10T19:41:00Z,"Season 1, Disc 2"
Fast Food Nation,https://hujhax.livejournal.com/261782.html,book,2006-11-10T19:41:00Z,audiobook
Slings & Arrows,https://hujhax.livejournal.com/260422.html,TV,2006-11-03T19:51:00Z,"Season 1, Discs 1"
Jeeves & Wooster,https://hujhax.livejournal.com/260422.html,TV,2006-11-03T19:51:00Z,"Season 2, Disc 2"
Veronica Mars,https://hujhax.livejournal.com/260422.html,TV,2006-11-03T19:51:00Z,"Season 2, Disc 4"
Yes Man,https://hujhax.livejournal.com/260422.html,book,2006-11-03T19:51:00Z,
The TV Set,https://hujhax.livejournal.com/257119.html,movie,2006-10-27T16:32:00Z,
I Was a Male War Bride,https://hujhax.livejournal.com/257119.html,movie,2006-10-27T16:32:00Z,
Veronica Mars,https://hujhax.livejournal.com/257119.html,TV,2006-10-27T16:32:00Z,"Season 2, Disc 3, spoilers"
LOST,https://hujhax.livejournal.com/257119.html,TV,2006-10-27T16:32:00Z,"Season 2, Disc 3, spoilers"
Deadwood,https://hujhax.livejournal.com/257119.html,TV,2006-10-27T16:32:00Z,"Season 1, Disc 1"
The History of Science from Antiquity to 1700,https://hujhax.livejournal.com/257119.html,book,2006-10-27T16:32:00Z,audiobook
Weeds,https://hujhax.livejournal.com/250607.html,TV,2006-10-13T20:33:00Z,"Season 1, Disc 1"
LOST,https://hujhax.livejournal.com/250607.html,TV,2006-10-13T20:33:00Z,"Season 2, Disc 2"
Buffy the Vampire Slayer,https://hujhax.livejournal.com/250607.html,TV,2006-10-13T20:33:00Z,"Season 5, Disc 6"
Hitch,https://hujhax.livejournal.com/248171.html,movie,2006-10-06T19:41:00Z,
Veronica Mars,https://hujhax.livejournal.com/248171.html,TV,2006-10-06T19:41:00Z,"Season 2, Disc 1"
The Savvy Screenwriter,https://hujhax.livejournal.com/248171.html,book,2006-10-06T19:41:00Z,
The Company,https://hujhax.livejournal.com/242409.html,movie,2006-09-22T18:10:00Z,
The Big Lebowski,https://hujhax.livejournal.com/242409.html,movie,2006-09-22T18:10:00Z,
Buffy the Vampire Slayer,https://hujhax.livejournal.com/242409.html,TV,2006-09-22T18:10:00Z,"Season 5, Disc 4"
LOST,https://hujhax.livejournal.com/242409.html,TV,2006-09-22T18:10:00Z,"Season 2, Disc 1"
The Long Tail,https://hujhax.livejournal.com/242409.html,book,2006-09-22T18:10:00Z,
My Beautiful Girl Mari,https://hujhax.livejournal.com/239938.html,movie,2006-09-15T16:13:00Z,
Raiders of the Lost Ark,https://hujhax.livejournal.com/239938.html,movie,2006-09-15T16:13:00Z,
Eternal Sunshine of the Spotless Mind,https://hujhax.livejournal.com/239938.html,movie,2006-09-15T16:13:00Z,
Arrested Development,https://hujhax.livejournal.com/239938.html,TV,2006-09-15T16:13:00Z,"Season 3, Disc 2"
Veronica Mars,https://hujhax.livejournal.com/239938.html,TV,2006-09-15T16:13:00Z,"Season 2, Disc 1"
Created By:  Inside the Mind's of TV's Top Show Creators,https://hujhax.livejournal.com/239938.html,book,2006-09-15T16:13:00Z,
The Wire,https://hujhax.livejournal.com/238052.html,TV,2006-09-08T21:29:00Z,"Season 2, Disc 5"
Arrested Development,https://hujhax.livejournal.com/238052.html,TV,2006-09-08T21:29:00Z,"Season 3, Disc 1"
Buffy the Vampire Slayer,https://hujhax.livejournal.com/238052.html,TV,2006-09-08T21:29:00Z,"Season 5, Disc 3"
"Jimmy Corrigan, The Smartest Kid on Earth",https://hujhax.livejournal.com/238052.html,book,2006-09-08T21:29:00Z,
Jeeves & Wooster,https://hujhax.livejournal.com/234991.html,TV,2006-09-01T14:28:00Z,"Season 2, Disc 1"
Buffy the Vampire Slayer,https://hujhax.livejournal.com/234991.html,TV,2006-09-01T14:28:00Z,"Season 5, Disc 2"
The Wire,https://hujhax.livejournal.com/234991.html,TV,2006-09-01T14:28:00Z,"Season 2, Disc 4"
The Hollywood Eye,https://hujhax.livejournal.com/234991.html,book,2006-09-01T14:28:00Z,
Brick,https://hujhax.livejournal.com/232847.html,movie,2006-08-25T18:50:00Z,
Entourage,https://hujhax.livejournal.com/232847.html,TV,2006-08-25T18:50:00Z,"Season 2, Disc 1"
Buffy the Vampire Slayer,https://hujhax.livejournal.com/232847.html,TV,2006-08-25T18:50:00Z,"Season 5, Disc 1"
Selected Stories of Philip K. Dick,https://hujhax.livejournal.com/232847.html,book,2006-08-25T18:50:00Z,
Callgirl,https://hujhax.livejournal.com/232847.html,book,2006-08-25T18:50:00Z,
Writing Treatments That Sell,https://hujhax.livejournal.com/232847.html,book,2006-08-25T18:50:00Z,
The Matador,https://hujhax.livejournal.com/231166.html,movie,2006-08-18T18:29:00Z,
Blanks on a Blank,https://hujhax.livejournal.com/231166.html,movie,2006-08-18T18:29:00Z,
Snakes on a Plane,https://hujhax.livejournal.com/231166.html,movie,2006-08-18T18:29:00Z,
The Wire,https://hujhax.livejournal.com/231166.html,TV,2006-08-18T18:29:00Z,"Season 2, Discs 2 & 3"
Richard Pryor Live in Concert,https://hujhax.livejournal.com/229073.html,movie,2006-08-11T19:17:00Z,
eXistenZ,https://hujhax.livejournal.com/229073.html,movie,2006-08-11T19:17:00Z,
The Wire,https://hujhax.livejournal.com/229073.html,TV,2006-08-11T19:17:00Z,"Season 2, Disc 1"
Studio 60 on the Sunset Strip,https://hujhax.livejournal.com/229073.html,TV,2006-08-11T19:17:00Z,pilot
Kidnapped,https://hujhax.livejournal.com/229073.html,TV,2006-08-11T19:17:00Z,pilot
Crafty TV Writing,https://hujhax.livejournal.com/229073.html,book,2006-08-11T19:17:00Z,
"Carry On, Jeeves!",https://hujhax.livejournal.com/229073.html,book,2006-08-11T19:17:00Z,audiobook
Raiders of the Lost Ark:  The Adaptation,https://hujhax.livejournal.com/227573.html,movie,2006-08-04T20:38:00Z,
Searching for Bobby Fisher,https://hujhax.livejournal.com/227573.html,movie,2006-08-04T20:38:00Z,
Jeeves & Wooster,https://hujhax.livejournal.com/227573.html,TV,2006-08-04T20:38:00Z,"Season 1, Disc 2"
Fruits Basket,https://hujhax.livejournal.com/227573.html,TV,2006-08-04T20:38:00Z,"Season 1, Disc 1"
The Serpent and the Rainbow,https://hujhax.livejournal.com/227573.html,book,2006-08-04T20:38:00Z,
My Neighbors the Yamadas,https://hujhax.livejournal.com/224925.html,movie,2006-07-29T02:17:00Z,
Entourage,https://hujhax.livejournal.com/224925.html,TV,2006-07-29T02:17:00Z,Season 1
Jeeves & Wooster,https://hujhax.livejournal.com/224925.html,TV,2006-07-29T02:17:00Z,"Season 1, Disc 1"
The High Middle Ages,https://hujhax.livejournal.com/224925.html,book,2006-07-29T02:17:00Z,audiobook
Talking the Winner's Way,https://hujhax.livejournal.com/224925.html,book,2006-07-29T02:17:00Z,
Pirates 2,https://hujhax.livejournal.com/222240.html,movie,2006-07-21T17:14:00Z,
Time Bandits,https://hujhax.livejournal.com/222240.html,movie,2006-07-21T17:14:00Z,
Buffy the Vampire Slayer,https://hujhax.livejournal.com/222240.html,TV,2006-07-21T17:14:00Z,"Season 4, Discs 5 & 6"
"Rollergirls (Season 1, Disc 1)",https://hujhax.livejournal.com/222240.html,TV,2006-07-21T17:14:00Z,
Queen Bees & Wannabes,http://www.amazon.com/gp/product/1400047927/,book,2006-07-21T17:14:00Z,
Three Uses of the Knife,http://www.amazon.com/gp/product/037570423X/,book,2006-07-21T17:14:00Z,
Howl's Moving Castle,https://hujhax.livejournal.com/220835.html,movie,2006-07-14T20:23:00Z,
Buffy the Vampire Slayer,https://hujhax.livejournal.com/220835.html,TV,2006-07-14T20:23:00Z,"Season 4, Discs 3 & 4"
Samurai 7,https://hujhax.livejournal.com/220835.html,TV,2006-07-14T20:23:00Z,Disc 1
Superman Returns,https://hujhax.livejournal.com/219347.html,movie,2006-07-07T20:37:00Z,spoilers
Syriana,https://hujhax.livejournal.com/219347.html,movie,2006-07-07T20:37:00Z,
Buffy the Vampire Slayer,https://hujhax.livejournal.com/219347.html,TV,2006-07-07T20:37:00Z,"Season 4, Disc 2, slight spoilers"
Rescue Me,https://hujhax.livejournal.com/217549.html,TV,2006-06-30T20:34:00Z,"Season 1, Disc 1"
Buffy the Vampire Slayer,https://hujhax.livejournal.com/217549.html,TV,2006-06-30T20:34:00Z,"Season 4, Disc 1"
Cowboy Bebop,https://hujhax.livejournal.com/217549.html,TV,2006-06-30T20:34:00Z,"Season 1, Disc 1"
Private Eyes,http://www.amazon.com/gp/product/0898795494,book,2006-06-30T20:34:00Z,
Wet Hot American Summer,https://hujhax.livejournal.com/215272.html,movie,2006-06-23T23:53:00Z,
Sunset Boulevard,https://hujhax.livejournal.com/215272.html,movie,2006-06-23T23:53:00Z,
2046,https://hujhax.livejournal.com/213349.html,movie,2006-06-16T20:28:00Z,
Showgirls,https://hujhax.livejournal.com/213349.html,movie,2006-06-16T20:28:00Z,Mr Sinus
Veronica Mars,https://hujhax.livejournal.com/213349.html,TV,2006-06-16T20:28:00Z,"Season 1, Disc 2"
The Paradox of Choice,https://hujhax.livejournal.com/213349.html,book,2006-06-16T20:28:00Z,
Unscripted,https://hujhax.livejournal.com/210782.html,TV,2006-06-09T21:00:00Z,Disc 1
Manos:  the Hands of Fate,https://hujhax.livejournal.com/210782.html,TV,2006-06-09T21:00:00Z,
MST3K,https://hujhax.livejournal.com/210782.html,TV,2006-06-09T21:00:00Z,
Paradise Lost 2:  Revelations,https://hujhax.livejournal.com/208988.html,movie,2006-06-02T16:00:00Z,
Fawlty Towers,https://hujhax.livejournal.com/208988.html,TV,2006-06-02T16:00:00Z,Disc 3
Futurama,https://hujhax.livejournal.com/208988.html,TV,2006-06-02T16:00:00Z,"Volume 2, Disc 2"
Soap,http://www.netflix.com/MovieDisplay?movieid=70001356,TV,2006-05-26T20:02:00Z,"Season 2, Disc 1"
The Beautiful and Damned,http://gutenberg.mirrors.tds.net/pub/gutenberg.org/etext06/8batd10.txt,book,2006-05-26T20:02:00Z,
A History of Violence,https://hujhax.livejournal.com/204269.html,movie,2006-05-19T20:35:00Z,
Jump Tomorrow,https://hujhax.livejournal.com/204269.html,movie,2006-05-19T20:35:00Z,
Sex & Lucía,https://hujhax.livejournal.com/204269.html,movie,2006-05-19T20:35:00Z,
Battlestar Galactica,https://hujhax.livejournal.com/204269.html,TV,2006-05-19T20:35:00Z,"Season 2, Discs 2 & 3"
The Purple Rose of Cairo,https://hujhax.livejournal.com/196824.html,movie,2006-04-24T20:06:00Z,
Tim Minear:  Breaking the Story,https://hujhax.livejournal.com/196824.html,movie,2006-04-24T20:06:00Z,
Action,https://hujhax.livejournal.com/196824.html,TV,2006-04-24T20:06:00Z,Disc 2
Curb Your Enthusiasm,https://hujhax.livejournal.com/196824.html,TV,2006-04-24T20:06:00Z,"Season 4, Disc 1"
Neither Here Nor There,https://hujhax.livejournal.com/196824.html,book,2006-04-24T20:06:00Z,
"Transmetropolitan, Vol. 1:  Back on the Street",https://hujhax.livejournal.com/196824.html,book,2006-04-24T20:06:00Z,
The Trouble with Harry,https://hujhax.livejournal.com/195398.html,movie,2006-04-17T21:22:00Z,
Flashdance,https://hujhax.livejournal.com/195398.html,movie,2006-04-17T21:22:00Z,@ Mr Sinus
Scrubs,https://hujhax.livejournal.com/195398.html,TV,2006-04-17T21:22:00Z,"Season 1, Disc 1"
Action,https://hujhax.livejournal.com/195398.html,TV,2006-04-17T21:22:00Z,Disc 1
Ringworld,https://hujhax.livejournal.com/195398.html,book,2006-04-17T21:22:00Z,
A Mathematician's Apology,https://hujhax.livejournal.com/195398.html,book,2006-04-17T21:22:00Z,
Twelfth Night,https://hujhax.livejournal.com/194156.html,movie,2006-04-10T20:14:00Z,2003
Joss Whedon:  The Master at Play,https://hujhax.livejournal.com/194156.html,movie,2006-04-10T20:14:00Z,
The Wire,https://hujhax.livejournal.com/194156.html,TV,2006-04-10T20:14:00Z,"Season 1, Discs 4 and 5"
"His Dark Materials, Volume 3:  The Amber Spyglass",https://hujhax.livejournal.com/194156.html,book,2006-04-10T20:14:00Z,audiobook
My Summer of Love,https://hujhax.livejournal.com/190925.html,movie,2006-04-03T16:10:00Z,
The Wire,https://hujhax.livejournal.com/190925.html,TV,2006-04-03T16:10:00Z,"Season 1, Disc 3"
"How to Write Tales of Horror, Fantasy & Science Fiction",https://hujhax.livejournal.com/190925.html,book,2006-04-03T16:10:00Z,
How to Draw Comics the Marvel Way,https://hujhax.livejournal.com/190925.html,book,2006-04-03T16:10:00Z,
Screenwriting 101,https://hujhax.livejournal.com/190925.html,book,2006-04-03T16:10:00Z,
The Wild Parrots of Telegraph Hill,https://hujhax.livejournal.com/188248.html,movie,2006-03-27T15:55:00Z,
The Wire,https://hujhax.livejournal.com/188248.html,TV,2006-03-27T15:55:00Z,"Season 1, Disc 2"
Red vs Blue,https://hujhax.livejournal.com/188248.html,TV,2006-03-27T15:55:00Z,season 3
The Constant Gardener,https://hujhax.livejournal.com/187638.html,movie,2006-03-20T20:09:00Z,
The Wire,https://hujhax.livejournal.com/187638.html,TV,2006-03-20T20:09:00Z,
The Toynbee Convector,https://hujhax.livejournal.com/187638.html,book,2006-03-20T20:09:00Z,
Collapse,https://hujhax.livejournal.com/187638.html,book,2006-03-20T20:09:00Z,
Mizlanksy/Zalinsky,https://hujhax.livejournal.com/187638.html,book,2006-03-20T20:09:00Z,
The 40-Year-Old Virgin,https://hujhax.livejournal.com/184092.html,movie,2006-03-13T16:09:00Z,
Arrested Development,https://hujhax.livejournal.com/184092.html,TV,2006-03-13T16:09:00Z,
Blood Sympathy,https://hujhax.livejournal.com/184092.html,book,2006-03-13T16:09:00Z,
Pretty Persuasion,https://hujhax.livejournal.com/181500.html,movie,2006-03-06T16:59:00Z,
Monk,https://hujhax.livejournal.com/181500.html,TV,2006-03-06T16:59:00Z,season 1/disc 1
A Supposedly Fun Thing I'll Never Do Again,https://hujhax.livejournal.com/181500.html,book,2006-03-06T16:59:00Z,
3-Iron,https://hujhax.livejournal.com/178898.html,movie,2006-02-27T15:41:00Z,
So You Wanna Be a Rock'n'roll Star,https://hujhax.livejournal.com/178898.html,book,2006-02-27T15:41:00Z,
Jaws,https://hujhax.livejournal.com/176785.html,movie,2006-02-20T16:54:00Z,
Saved!,https://hujhax.livejournal.com/176785.html,movie,2006-02-20T16:54:00Z,
LOST,https://hujhax.livejournal.com/176785.html,TV,2006-02-20T16:54:00Z,
With a Little Help from My Friends:  The Recording of Sgt. Pepper's,https://hujhax.livejournal.com/176785.html,book,2006-02-20T16:54:00Z,
The Last Man,https://hujhax.livejournal.com/176785.html,book,2006-02-20T16:54:00Z,
The Commitments,https://hujhax.livejournal.com/173918.html,movie,2006-02-13T18:57:00Z,
Edward Scissorhands,https://hujhax.livejournal.com/173918.html,movie,2006-02-13T18:57:00Z,
LOST,https://hujhax.livejournal.com/173918.html,TV,2006-02-13T18:57:00Z,
Successful Television Writing,https://hujhax.livejournal.com/173918.html,book,2006-02-13T18:57:00Z,
Belle de Jour,https://hujhax.livejournal.com/172293.html,movie,2006-02-06T18:20:00Z,
The Browning Version,https://hujhax.livejournal.com/172293.html,movie,2006-02-06T18:20:00Z,1951
Lost,https://hujhax.livejournal.com/172293.html,TV,2006-02-06T18:20:00Z,
Flight,https://hujhax.livejournal.com/172293.html,book,2006-02-06T18:20:00Z,
Television Writing from the Inside Out,https://hujhax.livejournal.com/172293.html,book,2006-02-06T18:20:00Z,
Hannah & Her Sisters,https://hujhax.livejournal.com/169518.html,movie,2006-01-30T14:57:00Z,
Lost,https://hujhax.livejournal.com/169518.html,TV,2006-01-30T14:57:00Z,
Chappelle's Show,https://hujhax.livejournal.com/169518.html,TV,2006-01-30T14:57:00Z,
Nova:  Why the Towers Fell,https://hujhax.livejournal.com/169518.html,TV,2006-01-30T14:57:00Z,
Enron:  The Smartest Guys in the Room,https://hujhax.livejournal.com/167703.html,movie,2006-01-25T15:16:00Z,
Lost,https://hujhax.livejournal.com/167703.html,TV,2006-01-25T15:16:00Z,
Superstud,https://hujhax.livejournal.com/167703.html,book,2006-01-25T15:16:00Z,
The Subtle Knife,https://hujhax.livejournal.com/167703.html,book,2006-01-25T15:16:00Z,
The Insider's Guide to Writing for Screen and Television,https://hujhax.livejournal.com/167703.html,book,2006-01-25T15:16:00Z,
Paradise Lost,http://www.livejournal.com/users/hujhax/164406.html,movie,2006-01-16T16:24:00Z,
Primer,http://www.livejournal.com/users/hujhax/164406.html,movie,2006-01-16T16:24:00Z,
Strings,http://www.livejournal.com/users/hujhax/164406.html,movie,2006-01-16T16:24:00Z,
Barenaked Ladies:  The Barenaked Truth,http://www.livejournal.com/users/hujhax/164406.html,movie,2006-01-16T16:24:00Z,
Futurama,http://www.livejournal.com/users/hujhax/164406.html,TV,2006-01-16T16:24:00Z,
Case Histories,http://www.livejournal.com/users/hujhax/164406.html,book,2006-01-16T16:24:00Z,
